2026-03-17 20:12:10,"('center', 'up')","(0.41185097947462534, 0.26407284225543537)"
2026-03-17 20:12:10,"('center', 'up')","(0.41185097947462534, 0.26407284225543537)"
2026-03-17 20:12:10,"('center', 'up')","(0.42453925793916003, 0.269353051768632)"
2026-03-17 20:12:10,"('center', 'up')","(0.4128921427348973, 0.271496517702404)"
2026-03-17 20:12:10,"('center', 'up')","(0.4128921427348973, 0.271496517702404)"
2026-03-17 20:12:10,"('center', 'up')","(0.412638308133072, 0.27142458574660466)"
2026-03-17 20:12:10,"('center', 'up')","(0.42722779284836504, 0.27430626116093143)"
2026-03-17 20:12:10,"('center', 'up')","(0.42722779284836504, 0.27430626116093143)"
2026-03-17 20:12:10,"('center', 'up')","(0.42599058744745355, 0.28151397668290623)"
2026-03-17 20:12:10,"('center', 'up')","(0.4137153405261721, 0.28360308981574744)"
2026-03-17 20:12:12,"('center', 'down')","(0.4172537362526648, 0.31033327388725673)"
2026-03-17 20:12:12,"('center', 'down')","(0.4172537362526648, 0.31033327388725673)"
2026-03-17 20:12:12,"('center', 'down')","(0.4172537362526648, 0.31033327388725673)"
2026-03-17 20:12:12,"('center', 'down')","(0.4172537362526648, 0.31033327388725673)"
2026-03-17 20:12:13,"('right', 'center')","(0.6061312015633593, 0.3075722608614475)"
2026-03-17 20:12:13,"('right', 'center')","(0.6061312015633593, 0.3075722608614475)"
2026-03-17 20:12:13,"('right', 'center')","(0.6025560634090011, 0.30707984317947534)"
2026-03-17 20:12:13,"('center', 'down')","(0.5914632089221086, 0.3101170111573177)"
2026-03-17 20:12:13,"('center', 'down')","(0.5914632089221086, 0.3101170111573177)"
2026-03-17 20:12:13,"('center', 'down')","(0.5914632089221086, 0.3101170111573177)"
2026-03-17 20:12:13,"('right', 'center')","(0.6080100441418267, 0.30627330349841797)"
2026-03-17 20:12:14,"('left', 'center')","(0.24373662824173017, 0.30813300484753714)"
2026-03-17 20:12:14,"('left', 'center')","(0.24373662824173017, 0.30813300484753714)"
2026-03-17 20:12:14,"('left', 'center')","(0.24373662824173017, 0.30813300484753714)"
2026-03-17 20:12:14,"('left', 'center')","(0.24040135390000283, 0.30789743860881486)"
2026-03-17 20:12:14,"('left', 'center')","(0.24040135390000283, 0.30789743860881486)"
2026-03-17 20:12:14,"('left', 'center')","(0.24040135390000283, 0.30789743860881486)"
2026-03-17 20:12:14,"('left', 'center')","(0.24688646571867404, 0.3065312228331361)"
2026-03-17 20:12:14,"('left', 'center')","(0.2514530347279988, 0.30859850091991214)"
2026-03-17 20:12:14,"('left', 'center')","(0.2514530347279988, 0.30859850091991214)"
2026-03-17 20:12:14,"('left', 'down')","(0.24475055293162232, 0.31066229643245075)"
2026-03-17 20:12:14,"('left', 'center')","(0.2793197477630858, 0.30707429613490367)"
2026-03-17 20:12:14,"('left', 'center')","(0.2793197477630858, 0.30707429613490367)"
2026-03-17 20:12:14,"('left', 'center')","(0.2793197477630858, 0.30707429613490367)"
2026-03-17 20:12:15,"('center', 'up')","(0.4297506050186169, 0.2820899367376929)"
2026-03-17 20:12:15,"('center', 'up')","(0.4297506050186169, 0.2820899367376929)"
2026-03-17 20:12:16,"('center', 'up')","(0.4276726105726813, 0.27607447049436507)"
2026-03-17 20:12:16,"('center', 'up')","(0.4276726105726813, 0.27607447049436507)"
2026-03-17 20:12:16,"('center', 'up')","(0.4306029808550195, 0.277170836831762)"
2026-03-17 20:12:16,"('center', 'up')","(0.4306029808550195, 0.277170836831762)"
2026-03-17 20:12:16,"('center', 'up')","(0.43140722461785064, 0.2762152101897447)"
2026-03-17 20:12:16,"('center', 'up')","(0.43140722461785064, 0.2762152101897447)"
2026-03-17 20:12:16,"('center', 'up')","(0.42954458561591036, 0.2784708874455055)"
2026-03-17 20:12:16,"('center', 'up')","(0.42803541556579333, 0.274578071742046)"
2026-03-17 20:12:16,"('center', 'up')","(0.42803541556579333, 0.274578071742046)"
2026-03-17 20:12:16,"('center', 'up')","(0.42803541556579333, 0.274578071742046)"
2026-03-17 20:12:16,"('center', 'up')","(0.42891429296494094, 0.27632985190113674)"
2026-03-17 20:12:16,"('center', 'up')","(0.4276428409580587, 0.2743506326648967)"
2026-03-17 20:12:16,"('center', 'up')","(0.4276428409580587, 0.2743506326648967)"
2026-03-17 20:12:17,"('center', 'up')","(0.38688625566818496, 0.28242663798856366)"
2026-03-17 20:12:17,"('center', 'up')","(0.38688625566818496, 0.28242663798856366)"
2026-03-17 20:12:17,"('center', 'up')","(0.3765338994518593, 0.27968221661057857)"
2026-03-17 20:12:17,"('center', 'up')","(0.3765338994518593, 0.27968221661057857)"
2026-03-17 20:12:17,"('center', 'up')","(0.37237291636447706, 0.28000069695782803)"
2026-03-17 20:12:17,"('center', 'up')","(0.38658250012381246, 0.27922434274086433)"
2026-03-17 20:12:17,"('center', 'up')","(0.38658250012381246, 0.27922434274086433)"
2026-03-17 20:12:17,"('center', 'up')","(0.39452868883630565, 0.2792715212256354)"
2026-03-17 20:12:17,"('center', 'up')","(0.39452868883630565, 0.2792715212256354)"
2026-03-17 20:12:17,"('center', 'up')","(0.368491821132952, 0.2778028006568456)"
2026-03-17 20:12:17,"('center', 'up')","(0.368491821132952, 0.2778028006568456)"
2026-03-17 20:12:17,"('center', 'up')","(0.3908619504260266, 0.27741828744317754)"
2026-03-17 20:12:17,"('center', 'up')","(0.3908619504260266, 0.27741828744317754)"
2026-03-17 20:12:17,"('center', 'up')","(0.3872546793231614, 0.27828849937208017)"
2026-03-17 20:12:17,"('center', 'up')","(0.3784374993712599, 0.2783279033287727)"
2026-03-17 20:12:17,"('center', 'up')","(0.3784374993712599, 0.2783279033287727)"
2026-03-17 20:12:17,"('center', 'up')","(0.3784374993712599, 0.2783279033287727)"
2026-03-17 20:12:17,"('center', 'up')","(0.3831434789522342, 0.2805173133017901)"
2026-03-17 20:12:17,"('center', 'up')","(0.3831434789522342, 0.2805173133017901)"
2026-03-17 20:12:20,"('center', 'down')","(0.40072440086435523, 0.3185380663419326)"
2026-03-17 20:12:20,"('center', 'down')","(0.3911423379802249, 0.3181618073703453)"
2026-03-17 20:12:20,"('center', 'down')","(0.3911423379802249, 0.3181618073703453)"
2026-03-17 20:12:20,"('center', 'down')","(0.39170977124064466, 0.3168731660327484)"
2026-03-17 20:12:21,"('center', 'down')","(0.4112157868087648, 0.3218720247930181)"
2026-03-17 20:12:22,"('center', 'down')","(0.40983992781356915, 0.3224329068589442)"
2026-03-17 20:12:22,"('center', 'down')","(0.40983992781356915, 0.3224329068589442)"
2026-03-17 20:12:22,"('center', 'down')","(0.40927959615471105, 0.32267494194549146)"
2026-03-17 20:12:22,"('center', 'down')","(0.40927959615471105, 0.32267494194549146)"
2026-03-17 20:12:22,"('center', 'down')","(0.40380262707705034, 0.32341248153814184)"
2026-03-17 20:12:22,"('center', 'down')","(0.40380262707705034, 0.32341248153814184)"
2026-03-17 20:12:22,"('center', 'down')","(0.4016690982908999, 0.32288374001515513)"
2026-03-17 20:12:22,"('center', 'down')","(0.4016690982908999, 0.32288374001515513)"
2026-03-17 20:12:22,"('center', 'down')","(0.3972524284287679, 0.32171294569715847)"
2026-03-17 20:12:22,"('center', 'down')","(0.3956986843133386, 0.3233386190124043)"
2026-03-17 20:12:22,"('center', 'down')","(0.3956986843133386, 0.3233386190124043)"
2026-03-17 20:12:22,"('center', 'down')","(0.39033452580745204, 0.32351349799002055)"
2026-03-17 20:12:22,"('center', 'down')","(0.39033452580745204, 0.32351349799002055)"
2026-03-17 20:12:22,"('center', 'down')","(0.38939238913511137, 0.32370974902149546)"
2026-03-17 20:12:22,"('center', 'down')","(0.38939238913511137, 0.32370974902149546)"
2026-03-17 20:12:22,"('center', 'down')","(0.39185582842719957, 0.3238269467218277)"
2026-03-17 20:12:22,"('center', 'down')","(0.39185582842719957, 0.3238269467218277)"
2026-03-17 20:12:22,"('center', 'down')","(0.38023185543109034, 0.32528932278643863)"
2026-03-17 20:12:22,"('center', 'down')","(0.38023185543109034, 0.32528932278643863)"
2026-03-17 20:12:22,"('center', 'down')","(0.39634445829998516, 0.3262650305275837)"
2026-03-17 20:12:22,"('center', 'down')","(0.44891210966993766, 0.3130528289362504)"
2026-03-17 20:12:22,"('center', 'down')","(0.44891210966993766, 0.3130528289362504)"
2026-03-17 20:12:22,"('center', 'down')","(0.44891210966993766, 0.3130528289362504)"
2026-03-17 20:12:24,"('center', 'down')","(0.5505279226193718, 0.31046632377262445)"
2026-03-17 20:12:24,"('center', 'down')","(0.5534885323197366, 0.311328724683059)"
2026-03-17 20:12:24,"('center', 'down')","(0.5534885323197366, 0.311328724683059)"
2026-03-17 20:12:24,"('center', 'down')","(0.5576307750959806, 0.31158462188664543)"
2026-03-17 20:12:24,"('center', 'down')","(0.5576307750959806, 0.31158462188664543)"
2026-03-17 20:12:24,"('center', 'down')","(0.5445981519358845, 0.31157642255189144)"
2026-03-17 20:12:24,"('center', 'down')","(0.5602102620796756, 0.3128708318943881)"
2026-03-17 20:12:24,"('center', 'down')","(0.5602102620796756, 0.3128708318943881)"
2026-03-17 20:12:24,"('center', 'down')","(0.5479861755669174, 0.31183410590335586)"
2026-03-17 20:12:24,"('center', 'down')","(0.5479861755669174, 0.31183410590335586)"
2026-03-17 20:12:24,"('center', 'down')","(0.5472493853217509, 0.3153374488904077)"
2026-03-17 20:12:24,"('center', 'down')","(0.5472493853217509, 0.3153374488904077)"
2026-03-17 20:12:25,"('left', 'down')","(0.25950764520030284, 0.31510949270986366)"
2026-03-17 20:12:25,"('left', 'down')","(0.25950764520030284, 0.31510949270986366)"
2026-03-17 20:12:25,"('left', 'down')","(0.26655828404151144, 0.31450717947019713)"
2026-03-17 20:12:25,"('left', 'down')","(0.26655828404151144, 0.31450717947019713)"
2026-03-17 20:12:25,"('left', 'down')","(0.2667442078780542, 0.31567345348946846)"
2026-03-17 20:12:25,"('left', 'down')","(0.2667442078780542, 0.31567345348946846)"
2026-03-17 20:12:25,"('left', 'down')","(0.25487820169302644, 0.3160379748548586)"
2026-03-17 20:12:25,"('left', 'down')","(0.2540527687376448, 0.3162827450064509)"
2026-03-17 20:12:25,"('left', 'down')","(0.2540527687376448, 0.3162827450064509)"
2026-03-17 20:12:25,"('left', 'down')","(0.2563596658937938, 0.31433876715198306)"
2026-03-17 20:12:25,"('left', 'down')","(0.2563596658937938, 0.31433876715198306)"
2026-03-17 20:12:25,"('left', 'down')","(0.26199665692739477, 0.3143123213510692)"
2026-03-17 20:12:25,"('left', 'down')","(0.26199665692739477, 0.3143123213510692)"
2026-03-17 20:12:25,"('left', 'center')","(0.2952069858039385, 0.30534585675484216)"
2026-03-17 20:12:25,"('left', 'center')","(0.2952069858039385, 0.30534585675484216)"
2026-03-17 20:12:28,"('center', 'down')","(0.39553663899284786, 0.31002603182914873)"
2026-03-17 20:12:28,"('center', 'down')","(0.42340084676845186, 0.319521435777309)"
2026-03-17 20:12:28,"('center', 'down')","(0.42340084676845186, 0.319521435777309)"
2026-03-17 20:12:28,"('center', 'down')","(0.44781581768373874, 0.32400572713292836)"
2026-03-17 20:12:28,"('center', 'down')","(0.44781581768373874, 0.32400572713292836)"
2026-03-17 20:12:28,"('center', 'down')","(0.4453396946446319, 0.3147956346887495)"
2026-03-17 20:12:28,"('center', 'down')","(0.4714548945122017, 0.31810493031964837)"
2026-03-17 20:12:28,"('center', 'down')","(0.4247749118993005, 0.32758617324985356)"
2026-03-17 20:12:28,"('center', 'down')","(0.4247749118993005, 0.32758617324985356)"
2026-03-17 20:12:28,"('center', 'down')","(0.49628673813307433, 0.3295073503351848)"
2026-03-17 20:12:28,"('center', 'down')","(0.49628673813307433, 0.3295073503351848)"
2026-03-17 20:12:28,"('center', 'down')","(0.4939114247541565, 0.3350172269588971)"
2026-03-17 20:12:28,"('center', 'down')","(0.5349561496711135, 0.32356454683831803)"
2026-03-17 20:12:28,"('center', 'down')","(0.5542187807034479, 0.32848887954722417)"
2026-03-17 20:20:40,"('center', 'up')","(0.4298895049121888, 0.2772879708320286)"
2026-03-17 20:20:40,"('center', 'up')","(0.4430849885264263, 0.2764009478828052)"
2026-03-17 20:20:40,"('center', 'up')","(0.44760731799213177, 0.278626479420024)"
2026-03-17 20:20:40,"('center', 'up')","(0.4396348336124985, 0.27082760205777645)"
2026-03-17 20:20:40,"('center', 'up')","(0.45201971803744423, 0.2725437341881465)"
2026-03-17 20:20:40,"('center', 'up')","(0.46064299353797394, 0.2644599565193396)"
2026-03-17 20:20:40,"('center', 'up')","(0.4402118690588421, 0.2660016412083033)"
2026-03-17 20:20:40,"('center', 'up')","(0.4402118690588421, 0.2660016412083033)"
2026-03-17 20:20:40,"('center', 'up')","(0.4284256006540233, 0.26507708950744857)"
2026-03-17 20:20:40,"('center', 'up')","(0.42671694614515715, 0.27068604259032153)"
2026-03-17 20:20:40,"('center', 'up')","(0.4033704336073548, 0.2776398285662177)"
2026-03-17 20:20:41,"('center', 'up')","(0.4033704336073548, 0.2776398285662177)"
2026-03-17 20:20:41,"('center', 'up')","(0.4241548101149874, 0.2709751784730943)"
2026-03-17 20:20:41,"('center', 'up')","(0.4015400298953862, 0.2724955919260901)"
2026-03-17 20:20:41,"('center', 'up')","(0.4145103707336143, 0.2810214559921112)"
2026-03-17 20:20:41,"('center', 'up')","(0.420089513082343, 0.28173018287384516)"
2026-03-17 20:20:41,"('center', 'up')","(0.4317920037604324, 0.27844312202143395)"
2026-03-17 20:20:41,"('center', 'up')","(0.4226840745297888, 0.2775275627390045)"
2026-03-17 20:20:41,"('center', 'up')","(0.4226840745297888, 0.2775275627390045)"
2026-03-17 20:20:41,"('center', 'up')","(0.42489389652400217, 0.2778807416138246)"
2026-03-17 20:20:41,"('center', 'up')","(0.4311992269885814, 0.283834626344353)"
2026-03-17 20:20:41,"('center', 'up')","(0.43730235894295405, 0.2818492351012755)"
2026-03-17 20:20:41,"('center', 'up')","(0.43730235894295405, 0.2818492351012755)"
2026-03-17 20:20:41,"('center', 'up')","(0.4486198147759312, 0.2827416043395571)"
2026-03-17 20:20:41,"('center', 'up')","(0.4486198147759312, 0.2827416043395571)"
2026-03-17 20:20:41,"('center', 'up')","(0.45099368661876466, 0.28450327153899535)"
2026-03-17 20:20:41,"('center', 'up')","(0.4436791854910099, 0.2819114176376394)"
2026-03-17 20:20:41,"('center', 'up')","(0.4488214806737721, 0.28433830443006536)"
2026-03-17 20:20:41,"('center', 'up')","(0.444922677264707, 0.27928997093866076)"
2026-03-17 20:20:41,"('center', 'up')","(0.43657938282780445, 0.2817149226143817)"
2026-03-17 20:20:41,"('center', 'up')","(0.436969826188493, 0.2806356638612667)"
2026-03-17 20:20:41,"('center', 'up')","(0.43652480790274023, 0.27374902243020194)"
2026-03-17 20:20:42,"('center', 'up')","(0.43833898741725424, 0.27687511124949943)"
2026-03-17 20:20:42,"('center', 'up')","(0.4281246988673886, 0.2713720839705362)"
2026-03-17 20:20:42,"('center', 'up')","(0.4281246988673886, 0.2713720839705362)"
2026-03-17 20:20:42,"('center', 'up')","(0.43201044778304093, 0.27098314780291255)"
2026-03-17 20:20:42,"('center', 'up')","(0.44405356215254943, 0.2697733571005945)"
2026-03-17 20:20:42,"('center', 'up')","(0.4562329808306084, 0.2702205169217091)"
2026-03-17 20:20:42,"('center', 'up')","(0.4446716781909393, 0.2741836292727821)"
2026-03-17 20:20:42,"('center', 'up')","(0.45714371767340134, 0.27569558887367573)"
2026-03-17 20:20:42,"('center', 'up')","(0.4529877032312115, 0.2768329277205587)"
2026-03-17 20:20:42,"('center', 'up')","(0.4613189322594022, 0.2773872011662124)"
2026-03-17 20:20:42,"('center', 'up')","(0.4613189322594022, 0.2773872011662124)"
2026-03-17 20:20:42,"('center', 'up')","(0.42245771917177594, 0.2718802064104484)"
2026-03-17 20:20:42,"('center', 'up')","(0.41297945390891244, 0.2744661581894026)"
2026-03-17 20:20:42,"('center', 'up')","(0.4163721026776793, 0.2727690446063992)"
2026-03-17 20:20:42,"('center', 'up')","(0.4163721026776793, 0.2727690446063992)"
2026-03-17 20:20:42,"('center', 'up')","(0.4187954279026715, 0.26778046863454813)"
2026-03-17 20:20:42,"('center', 'up')","(0.42617052118801857, 0.26514084242320374)"
2026-03-17 20:20:42,"('center', 'up')","(0.4241038353238275, 0.26362522253951626)"
2026-03-17 20:20:42,"('center', 'up')","(0.42543160493982646, 0.2625727806995953)"
2026-03-17 20:20:42,"('center', 'up')","(0.42543160493982646, 0.2625727806995953)"
2026-03-17 20:20:42,"('center', 'up')","(0.42455586277363133, 0.25673764018405587)"
2026-03-17 20:20:42,"('center', 'up')","(0.42455586277363133, 0.25673764018405587)"
2026-03-17 20:20:42,"('center', 'up')","(0.4217173092945533, 0.26332750900980395)"
2026-03-17 20:20:42,"('center', 'up')","(0.4231987715442683, 0.2650292483873446)"
2026-03-17 20:20:42,"('center', 'up')","(0.4231987715442683, 0.2650292483873446)"
2026-03-17 20:20:42,"('center', 'up')","(0.39880072041242026, 0.2655677605706422)"
2026-03-17 20:20:42,"('center', 'up')","(0.41522696499390876, 0.2576464297083438)"
2026-03-17 20:20:42,"('center', 'up')","(0.41522696499390876, 0.2576464297083438)"
2026-03-17 20:20:42,"('center', 'up')","(0.4386082279692928, 0.25113466201940166)"
2026-03-17 20:20:43,"('center', 'up')","(0.447368718147857, 0.24783444946266794)"
2026-03-17 20:20:43,"('center', 'up')","(0.43558987579408703, 0.25002852653931507)"
2026-03-17 20:20:43,"('center', 'up')","(0.43510367542406025, 0.2422222065910948)"
2026-03-17 20:20:43,"('center', 'up')","(0.43510367542406025, 0.2422222065910948)"
2026-03-17 20:20:43,"('center', 'up')","(0.4440208151575264, 0.23938219486560233)"
2026-03-17 20:20:43,"('center', 'up')","(0.44717041345103486, 0.23520123906863846)"
2026-03-17 20:20:43,"('center', 'up')","(0.42723917284965923, 0.23840116108251574)"
2026-03-17 20:20:43,"('center', 'up')","(0.4219391684848103, 0.249933061139111)"
2026-03-17 20:20:43,"('center', 'up')","(0.4219391684848103, 0.249933061139111)"
2026-03-17 20:20:43,"('center', 'up')","(0.41612530617972004, 0.2618015842671486)"
2026-03-17 20:20:43,"('center', 'up')","(0.4136097075067747, 0.26098402086693473)"
2026-03-17 20:20:43,"('center', 'up')","(0.4025265750370445, 0.2647646507558956)"
2026-03-17 20:20:43,"('center', 'up')","(0.40551379427153034, 0.2638564097134116)"
2026-03-17 20:20:43,"('center', 'up')","(0.40551379427153034, 0.2638564097134116)"
2026-03-17 20:20:43,"('center', 'up')","(0.39035087610997626, 0.2672791341903532)"
2026-03-17 20:20:43,"('center', 'up')","(0.41305032460222024, 0.2730624982735506)"
2026-03-17 20:20:43,"('center', 'up')","(0.46036589331333505, 0.28403703957295595)"
2026-03-17 20:20:43,"('center', 'up')","(0.46036589331333505, 0.28403703957295595)"
2026-03-17 20:20:44,"('center', 'up')","(0.39076789694647945, 0.28494800632586614)"
2026-03-17 20:20:44,"('center', 'up')","(0.39076789694647945, 0.28494800632586614)"
2026-03-17 20:20:44,"('center', 'up')","(0.39623762097663084, 0.28103638404074993)"
2026-03-17 20:20:44,"('center', 'up')","(0.4015319387611992, 0.2835458959269368)"
2026-03-17 20:20:44,"('center', 'up')","(0.4015319387611992, 0.2835458959269368)"
2026-03-17 20:20:44,"('center', 'up')","(0.3908267183471387, 0.2809678438517686)"
2026-03-17 20:20:44,"('center', 'up')","(0.3920400816785274, 0.27918507483817157)"
2026-03-17 20:20:44,"('center', 'up')","(0.4021058801351096, 0.2798681443187387)"
2026-03-17 20:20:44,"('center', 'up')","(0.4026610855588556, 0.2739451831632791)"
2026-03-17 20:20:44,"('center', 'up')","(0.3992314967940949, 0.27280416896596493)"
2026-03-17 20:20:44,"('center', 'up')","(0.400875922565217, 0.27693109517719966)"
